checkin_ID,business_id,weekday,hour,checkins
26659,bxf23qlvFaEdm-MHC_0imA,Mon,19:00,2
26660,HJoKis9AHVNVBQhucYYfBQ,Wed,21:00,2
26661,IZSvGKO9s6d3tJv5MxHx0A,Sat,20:00,1
26662,iYzjrO27y9ew0HgNwYZiUQ,Sat,20:00,1
26663,ahG8XQK5Aj4kMtOrC8zfTA,Wed,21:00,1
26664,m8Nw5AL_0BI_5w7sRWor_g,Sat,17:00,1
26665,A0ZTQtESSHaPvNMxt2jLrg,Sun,17:00,4
26666,C3vERlSyOOUKL6Wt56G04g,Sun,18:00,2
26667,quDJejS81zZM3Vmvyz8fBQ,Tue,19:00,1
26668,AyAnxKMDJedvuMCRXE2YCg,Sun,5:00,1
26669,NM30wXTI0xdiJ_2N_bu5Rg,Thu,23:00,2
26670,6Rrlg6hnM0ir7ijhKG2ybA,Tue,2:00,1
26671,1Ah5brQi5opIxgzyZHGnbw,Fri,18:00,1
26672,qRTbYc7ennnwfr992kfjdA,Thu,17:00,2
26673,6UQ2c1PCmy1q-GtaF-EdaA,Fri,1:00,3
26674,HltdYrTx6ZIAxU-5ChiBKQ,Wed,23:00,1
26675,Am6LhYjFPzOp4CUKLHFaQg,Sat,16:00,1
26676,QyFciCaAJkniP506PP43ng,Wed,23:00,1
26677,iACo0RlJN6PGJez9oaK-tA,Sun,15:00,3
26678,mQqdGjf2YQSorUooA3zdSQ,Mon,15:00,8
26679,Oe7FYgamhSFuxQy9cMNI0A,Sun,3:00,3
26680,pZiiHrQcWCUy2e_msEEKoA,Fri,23:00,1
26681,DZBRTFBatBBdgtGOFSNb7Q,Fri,20:00,16
26682,nHtKNIr64Pl_91RzKoOvFw,Sun,21:00,1
26683,A9JoDDO_h8NGgCllHzpJyw,Mon,14:00,1
26684,Ona9aVr6RJRL3xyPNlKSPA,Thu,14:00,1
26685,9Z6_9bDxBQCt5Gfo6frXzQ,Fri,1:00,1
26686,AcsU1Dt_AI1MLAhctLi0Wg,Sat,18:00,1
26687,6H8xfhoZ2IGa3eNiY5FqLA,Sat,19:00,10
26688,MeEvtL0DA11Vla25vix_0A,Tue,21:00,2
26689,ct1uN_FOIyY1er8iLTsS6w,Tue,21:00,3
26690,cF2Uw1x-Bx3Cj5oJDA_q5Q,Sun,0:00,1
26691,KjjNv4YFzBFnsBh2ncH1Iw,Wed,4:00,2
26692,6vkL8ZCvk3YudRlBVawNTA,Sat,23:00,5
26693,sk0SxZPUOgfFNl8rz2Ofww,Sat,21:00,1
26694,TjGSDPtOtKJLnBajJ1gwCg,Fri,20:00,2
26695,xywadi1Prn2yEolyVoss6w,Fri,16:00,1
26696,DKikAjGf6s4l7kDP28RHeQ,Mon,13:00,23
26697,RhakCggyOUbm6tkAJDaoLw,Mon,18:00,10
26698,ILa-Xv5-h23A9OMrYK17oQ,Tue,17:00,2
26699,_HOOI6JkVoxMU2ZGXZGZcg,Sat,22:00,4
26700,tuCLe8Rose9TzqDw21ycIA,Sun,22:00,1
26701,b48IZPvY6MQO8MXK3uCNCQ,Tue,7:00,1
26702,Q4pg6LcRCYMlml-5jg4Z5Q,Fri,15:00,4
26703,WNZtLVnNURl-lJsqa_YCYQ,Tue,22:00,3
26704,JKBuGvLmUR-b8nowtO18zw,Sun,6:00,2
26705,42gnKgy6ryfQ4QBtmyVgqA,Thu,14:00,1
26706,JsAjP49bCk9KjJmmmjyM4w,Thu,13:00,2
26707,UANNbspNsQEFUay5nALZYw,Fri,5:00,2
26708,KGhjMKmxeyG-ENrC2nZzZg,Tue,12:00,1
26709,M30I1NPl5JuHthxo1IXPGg,Tue,21:00,27
26710,lHfswnpOoI9YNBivakJIhg,Mon,16:00,2
26711,7BK6vckOh2Ywq8ryy8P7Ow,Mon,18:00,9
26712,0eTpZzdjkPdz8HBxlljdGw,Fri,0:00,1
26713,atybUewuueNTf5c5mfPGzg,Sat,23:00,2
26714,uM8JeO42ouAP3rdtwCY-OQ,Fri,11:00,1
26715,UGyEr_PMA-v1cuim0gMPlQ,Sat,19:00,7
26716,DfHXyJEcUmeO9XUsdJpb5g,Thu,22:00,1
26717,oIqGgNiGRvUYDEf6It8Kbg,Sun,18:00,4
26718,w1Bpt8xEginRIkQiOAN9Gg,Sun,2:00,1
26719,L5Fe8i1__depDJtl3SAXgQ,Sun,1:00,39
26720,vBdlvaFFlRpmeNxIQbrpnw,Wed,1:00,1
26721,7ExQwvixD7FhnBRFVhpPcA,Tue,22:00,1
26722,9rT5kZY-RLDQTeOkmojRNA,Wed,18:00,5
26723,22ugGAn6S2cXALsfPgxghg,Sun,20:00,1
26724,iewL1Wia72g-Bob7xH5Xbg,Sat,0:00,3
26725,ite827s_e4FQtJ6-V1Se4A,Thu,18:00,1
26726,3b94MZ9agaZL8SMBagTwpA,Mon,19:00,22
26727,dXNpCNGmUnWo9QP7_yKGWA,Wed,19:00,4
26728,JWDiG0nSsM7GQ9QFRTxU9w,Fri,13:00,2
26729,KictApqBCjyZ-aZWQWNRYw,Sat,17:00,2
26730,par8VO9cAg-wAmRIlYlpgQ,Fri,21:00,1
26731,BlszJtwSifKg3ZN7OuDzEw,Thu,1:00,1
26732,UYkOUsxYG9BgdzFYAD4h8g,Sat,16:00,1
26733,NBB6fJUDNpa6hsbmiFByfg,Tue,2:00,1
26734,7UUspdKZeZ_htCYUTNYSMQ,Tue,20:00,2
26735,vvc7L68Mu3Fa4OnZ8rviFA,Mon,17:00,1
26736,xDbzDvWfPuAh1GjhuDQ8Fg,Tue,19:00,1
26737,bhhPXpgues5-idj6LSH3lQ,Fri,15:00,1
26738,sEvsx89wie9oSU5AlvCBGg,Mon,18:00,6
26739,rE7v_faHw6HLEgGL3YlAxw,Tue,13:00,2
26740,01Ov9eDxKRY5k6ImMdiWLQ,Fri,2:00,18
26741,Vi8d1bnBRbUqPHNm9ulnWQ,Sun,0:00,2
26742,XFV_KWgCMVR9gi6m4EaFVA,Wed,23:00,1
26743,bqNV9FU60H9BVPJ4kWptOA,Mon,19:00,3
26744,OK0ba4X5seibH8oMWh4bhw,Tue,22:00,22
26745,00pYR20Rbt8c1r86UNlBJg,Wed,0:00,3
26746,JsDZw4xmCHxYYKoVKH8aUw,Sun,19:00,1
26747,5F5cWFAcCbjC3YaJnh13pw,Tue,1:00,2
26748,YeYtDdGRonHddnviDc1q7g,Sun,3:00,17
26749,cz3DSbwfSHhZTo_Iq0bcxQ,Fri,23:00,1
26750,L70KL2fem77zw85XLabGrA,Tue,20:00,1
26751,t00qylfNHbchdNTnX5j_vw,Fri,22:00,3
26752,YkHd_jANsjKWZu42xhkaKw,Wed,13:00,2
26753,FRRh6g0cpFqO3vMUGTlSMA,Sun,2:00,1
26754,YQ4DRw_SnjzyNEyv_ksGNw,Tue,5:00,1
26755,94M9mXM8-vRkPp7N9NR3RA,Sat,20:00,1
26756,O4nhKXTp-Pi9gS-PB24KUg,Sun,19:00,1
26757,w0p0kLkEp4djkzJBmSkpuA,Thu,18:00,1
26758,5tlgP7QIvur0lZdPHVhc5w,Thu,13:00,1
26759,fxw_kCJJDSQDtY7QJ66Fog,Thu,23:00,3
26760,WR8vZXj-uPZqG5KeSlZ_fQ,Sat,4:00,3
26761,6Hnf8Vk2BOuyDf11PZdvSw,Tue,23:00,3
26762,8q7AkoESZIoC7SHpQRyCAA,Thu,22:00,1
26763,6trkboP2w8nKhaRITN2o-w,Mon,16:00,1
26764,OHaJn1FKwEIpCmwt3VsKrA,Fri,18:00,1
26765,NV5Q8ZhDSh_oI8ZOnn72Lw,Fri,1:00,3
26766,tjAeaGdxf7I4xN9M7wGJNQ,Fri,21:00,22
26767,mBBsJUT6x-_Wr9qOy3TBxQ,Thu,12:00,1
26768,yZAGhlsrmupLbrgdKm6reg,Sat,6:00,3
26769,DW--B_A-EzJfPUH3SSYilQ,Thu,23:00,1
26770,rdQojhbnoe6lX4hCyZ1hyA,Sat,15:00,1
26771,wh62Gu_Wgnti9W_WAY-nHQ,Thu,21:00,2
26772,9MsMQmaeluNro-k7UDIsYg,Sun,20:00,2
26773,aHFkZDm8g27zpzydNE8OMg,Thu,21:00,1
26774,jaJnPIX9VxsFyfV5zQwk0g,Thu,21:00,41
26775,4pICa9qPtJj_7OdgU2zRog,Mon,20:00,1
26776,YZOcw84UaQr_yGHhulXBiw,Fri,22:00,3
26777,6OV-xbmgjdXUZ80BdjXfJQ,Wed,23:00,4
26778,EcZ1H1df_1p2Aeuc5bBwoQ,Fri,16:00,1
26779,XJ_iY07rHMqG3okVbDX-Lw,Sat,14:00,1
26780,Caqz0SRX1XMIc4A9c9s0vw,Tue,16:00,1
26781,DEVnhMGJni2cK5ZUQ3q_qA,Sat,7:00,2
26782,pND6-qGHZDHeMSHB2zbqQQ,Fri,16:00,1
26783,vzrcPqSdRY41GoO5DR5pYA,Fri,4:00,5
26784,03Yt7kMeYihN_y6ptiXxyQ,Sun,8:00,2
26785,hkyoEB1FvQ57tXzWhdiSug,Mon,22:00,1
26786,x9HvTsA83c5r-muemxw_9A,Sun,5:00,1
26787,qwR_Oy11Nx7l8zoC7Vj3Rg,Sun,22:00,2
26788,MCRF1gSzlP-_5JUlB8cYWA,Mon,16:00,1
26789,viHcW-LLmOxBMHFm0jxPvQ,Sat,7:00,1
26790,9gPQvgpJTIt0yaYbCUOnHA,Wed,16:00,2
26791,x5vSE0-NO_YSZtOnitLWuQ,Thu,17:00,3
26792,Pd52CjgyEU3Rb8co6QfTPw,Thu,16:00,1
26793,04kZ5CSh6oKhI5huU5bLdg,Thu,0:00,12
26794,dTsyfvRfN-zFdsgIDuQllQ,Sat,2:00,3
26795,CebCROBgPH1KzwAm9iE0UQ,Sun,21:00,1
26796,pOidKp4POMXsnAXWo921fw,Thu,9:00,1
26797,w6zW6gIyg1sI5V6Wag_SYg,Sat,23:00,14
26798,Lz0AJ2Hzr1ITh160NAnMoQ,Tue,0:00,2
26799,1HfkEkNhI6XJXkgrCTBKpw,Mon,19:00,1
26800,NBfhphIUcOgUpdf_QdDWvw,Sun,4:00,1
26801,BjPph9SbmEfox2vip326PQ,Sat,6:00,5
26802,oOefDfsbYKNNCFUOzkbOyQ,Sun,22:00,1
26803,sl5ak_xmGQmk7pYEIw5cEA,Sat,23:00,3
26804,zFGqtqlZXQYYhBozM_ZpOw,Wed,23:00,22
26805,WNDJ-w5uwhKrDuunk1QJiA,Mon,19:00,1
26806,3N5bwNdig7uRddd3kozENA,Sat,3:00,1
26807,1hnsIBY_hfzhjkiVDAD1ww,Tue,12:00,1
26808,xo1FxmxwWAXIVZ1MO222dg,Mon,5:00,7
26809,m51uL1LZhKYf2y_yG4NEng,Tue,1:00,8
26810,p_xIP8gXFhAVCjftc3l9dA,Sun,17:00,6
26811,I6oxEn1HT41S2GPrDKPPvA,Sat,4:00,3
26812,zZCbnAOM8YJ_5hN3N4IiyQ,Fri,8:00,2
26813,Ytd4zp7UmTTdfwlGUje__A,Fri,18:00,7
26814,eO_LA2eBP0FfnY5CUo9wZw,Fri,1:00,1
26815,Hu4982iLVNhBy3HI3s_22g,Tue,20:00,5
26816,ZMrku7LqVSeqPLADtkzJPg,Thu,18:00,1
26817,pJQSdbrtQQVstMUUIICSsA,Fri,17:00,9
26818,3OKwP3ylofhDJDtWJQu5GQ,Mon,23:00,1
26819,cAX-srNrvlifjfov_jpQ1w,Wed,22:00,10
26820,frO7lQ_S4FnrjJ1H_Px4Dw,Tue,17:00,1
26821,DbEszO3wk1xVmN3pCPob2g,Mon,15:00,56
26822,KXiwq_g2w1Sh4Y7_1nNS1Q,Mon,12:00,1
26823,TqBrg3OpIJZo772EOA0I1g,Thu,23:00,2
26824,gBEWJ4b2OvUmN4Oh7ju3hw,Wed,21:00,7
26825,TGh_kZLkz-AJYIMPSVDfnA,Thu,1:00,2
26826,UkfyZevcq5jmjNWMbLb1OQ,Sun,23:00,2
26827,6BrKLGjSRWnljut67Zmn2A,Sat,15:00,1
26828,GOHLwc9m3T3ksxuA7fPdnA,Sat,8:00,1
26829,Y6dMBMzPO837RL-1HFFA4g,Sat,0:00,5
26830,IhZnvcmy_3qewjaFT_CImA,Sat,18:00,1
26831,lYv2-FaGQBhZnVxTb3Qc5Q,Mon,3:00,2
26832,cOZLg1c-UcB2Yj3baQDKkA,Thu,14:00,1
26833,xnY3_Tg5PjE_8n_bhwZu1Q,Sun,12:00,4
26834,yC4PR3LFCubwfcY_xKKomw,Sun,18:00,3
26835,OM91-67wDOw0MJpH8AfIvQ,Wed,21:00,1
26836,V1CvqpVdyc1XkbQRPJqLCA,Tue,16:00,1
26837,dP1_wP59hvVDWNzFFS_6YQ,Mon,2:00,2
26838,kamKFAkLzH-mXx5QmvCefg,Wed,0:00,5
26839,bEVWHtBRYVwqaaNF4mWNYg,Sat,18:00,4
26840,R_ZlcX46pPdjhjmfd043LA,Tue,23:00,4
26841,nM2Jl9GS7IGlluey8ieivg,Sun,23:00,2
26842,51kUjAGZLtDl1K3XV_UXxQ,Sun,20:00,2
26843,1BrIPwRhJHOp6yBwjoRtgg,Tue,10:00,2
26844,BWVMaAZS6DMVk_wU9jVc7w,Mon,20:00,1
26845,yLrCSSrSnpxB-0ZEPt19jA,Sat,6:00,1
26846,Z7UryKxT7drcxbDjPSn4hA,Fri,2:00,1
26847,IFXL6wMLBgBSGSiLBjtViA,Mon,21:00,6
26848,LsyW2kRAP0HYYP0Qov4Kng,Thu,20:00,1
26849,cL1hu4ntD1UV5Gewz_esng,Thu,16:00,1
26850,ZPvdVCh7zv-CcPhEo4g18w,Sat,16:00,1
26851,4hnWlZtn8Q5KG00T5nEZlw,Tue,23:00,1
26852,UsJMY1BCxlZUs614ONTlfg,Sun,18:00,2
26853,OEzk5db-j7tVT1US14fQsg,Sun,1:00,2
26854,arWcpE6UynXqoQI2jgjiKQ,Sat,3:00,2
26855,t7YEHbN6NiuS1oBlD-R6ag,Thu,5:00,1
26856,8Wm2NMAoukBC2wQR49E4ng,Sat,20:00,3
26857,p5fIV1nSmjYOvodcV-aDiQ,Mon,17:00,1
26858,G1VB3lFBe99GkC5NKA8qVw,Wed,21:00,1
26859,tH5WmqzQ8JUTzSKDVeUR4g,Thu,14:00,1
26860,DKikAjGf6s4l7kDP28RHeQ,Sat,12:00,8
26861,7yYexN1Q5ShE_z1MH2TDTw,Mon,3:00,20
26862,wgxQ7rnkLHcjITD3j6B_OA,Sat,21:00,2
26863,lnB5UArEobKia0zPJMNk6w,Sat,18:00,1
26864,DUUY9UpEbA69xhketnsdLw,Mon,23:00,1
26865,-OEIW0dO96-492qa_luxaw,Sat,1:00,35
26866,sJC5lCOLwYoABwMsZjmjbA,Fri,17:00,2
26867,hyIxO-5zyLH7TJJe4YSRRA,Thu,17:00,1
26868,N3GQ4GhQviglogQR1dPNgg,Mon,2:00,7
26869,BFzagTyKW_2_mAEuuAOyVg,Mon,21:00,1
26870,f-ZCLP1SL1a8qvTrPBI-DQ,Sun,0:00,1
26871,qvpHzc0sDFtTFgTGyGLOAg,Mon,2:00,1
26872,_D7rUvTYVivYBDeGL_gTVQ,Sat,20:00,1
26873,Iz0L8sXs87yThRs4ZBp-3Q,Tue,21:00,1
26874,LCGgYHzmYrAvKo3s6vB0Kw,Wed,19:00,12
26875,KIWUFC4iSjUH4v4t_N2V6w,Wed,1:00,1
26876,C63sF-wG4f1doMIMv2qvOg,Thu,1:00,6
26877,CS2oAjAiFrJiG2HUtKJUHQ,Fri,17:00,2
26878,oP0J_jDzOLtFSiIIgwzNrw,Wed,0:00,1
26879,W3fwmcAchjZZQUqMxv6feQ,Sun,22:00,1
26880,QRrUlcJxmWfahRUz0uhYFw,Sat,18:00,3
26881,8Jha7n3EY3_eRIMUOoJ4Zg,Thu,14:00,2
26882,lsswfj8mGrHF2jutUUE9wg,Mon,3:00,1
26883,i7rsV8LXo4TRM3VeHE6YVA,Fri,20:00,3
26884,fH-udnxBjJ0ldqMeaMAoSw,Thu,23:00,2
26885,92JuUiprX3bYHa_3bIAOsg,Sat,17:00,3
26886,wXtE0iV1m6OCr-dOCfvF6Q,Mon,0:00,1
26887,EjBZKPyq_G9WMO01N8DnDw,Tue,20:00,10
26888,Jl-lJisnmsy8BCV0Pif4xg,Thu,21:00,2
26889,aCOMRMwa8u-ykNc3J4c_Cw,Sat,0:00,2
26890,VAqOFLVFYYiHpI9vJfGq8A,Tue,22:00,6
26891,7pf_AgsW5oOd51jPVYA0xg,Wed,4:00,1
26892,dxHtwURirwIv8HNzEKEGNg,Fri,5:00,1
26893,XBlUgpFOvm05WSCgErQ_Ow,Mon,5:00,1
26894,2NDuJhdBPAz-ovtHB8Z86A,Fri,22:00,1
26895,YbsnQgu_3OmNYsCMXegeHw,Sun,22:00,1
26896,fMDlTr2pMDxirjskBfK15A,Fri,19:00,1
26897,MhfIrfnXj3jEO8Do77BbzA,Sun,20:00,2
26898,X6CGGlpEBD1Bgiz7Dto83Q,Thu,19:00,18
26899,zoOxUVpuoar5_9KU61CLFw,Sat,15:00,2
26900,QH_S0kyXq_uQy_Zhcvljgg,Thu,16:00,1
26901,4RhyluqR0eXERECBLallXQ,Sun,16:00,1
26902,h14GmWZ8rXum9fXF__wt3w,Wed,1:00,4
26903,EiYE3T3hfqcpcficZ4zJzQ,Fri,17:00,7
26904,ckfcjw8s0CGYfndsFw0_Kg,Thu,0:00,1
26905,x7RRLRKyKdME9X3GuR5-5w,Mon,21:00,4
26906,LMnuQsIOwtdRotw-GcwyPg,Tue,16:00,1
26907,xkGquJpL_-nAg-ZDaVHjPA,Wed,19:00,3
26908,9T9A2gli0C539vI_zknuRw,Sat,19:00,3
26909,KHZ8NKpNTkK_DKVUHAoJKQ,Fri,23:00,1
26910,mGUXzktXl1BlRdsVOy1WjA,Sat,20:00,9
26911,HYTqzvqIG9ehLKQWVKCp4w,Wed,20:00,1
26912,UJAYY0iToSbS3DAlYjj-2g,Sat,13:00,1
26913,moMLPfZhhhmJpJYZHeManw,Mon,18:00,1
26914,rLyJUCwMM1POt7RnFnSASg,Mon,1:00,1
26915,wWWpEyUkXhvnnRGr6VHFBA,Thu,7:00,4
26916,MJv-Pt5DfLGQBRK9KbC-hA,Tue,19:00,1
26917,sXskRyJsV8wEpWwFtSnMxw,Sat,17:00,1
26918,cmtR8ZGhXpHNnINIUj0N7Q,Sun,6:00,1
26919,03Yt7kMeYihN_y6ptiXxyQ,Mon,4:00,3
26920,hW3q-ewN5ptvHuHValS8qA,Tue,17:00,1
26921,J5DBiVMWOcSvE7RrK0J5qA,Wed,19:00,1
26922,PNiH-BJRo2STl6bd5o_AvA,Mon,1:00,15
26923,mXtcO2phv1wYcI_OhL6D9g,Sat,23:00,3
26924,5zk3LxFzijmY2JipVZ7Xdg,Tue,4:00,7
26925,dAn1MqXl4pghfeXx3XFRaQ,Mon,11:00,1
26926,iTCH7y2KLRMKMxdEkgUK1g,Wed,20:00,2
26927,iWFog8VaBr5JGNAn6oXExA,Thu,19:00,1
26928,sln4PVQ1FrY1SSbuNzVNMw,Thu,3:00,1
26929,73Si0pIpni-yPBXM6aQBVw,Sun,20:00,1
26930,lVIJHys4dHCNGyzg_v0sNQ,Thu,4:00,1
26931,Admk3-QUASJZycTGuNyKOw,Tue,17:00,1
26932,FhZ7QinEr-VRGyVgktWKXA,Sat,4:00,12
26933,4670Yw1xIefONEViw5NDFQ,Thu,0:00,3
26934,fGB7z2XIj4w6tbv3o38FFQ,Sat,17:00,1
26935,C2yWQ_lBAJPTEXK7_rD18Q,Mon,9:00,1
26936,eQNApV0-OpYJec3y1OoBvg,Wed,3:00,1
26937,SeQXxtKhqgr5SHw4VIjaLw,Fri,0:00,3
26938,EK38MXW_OsC5CZVvIZodIw,Fri,23:00,2
26939,Ow90XFNfRrR_Kn2FUqEE7g,Tue,15:00,1
26940,sOs9goJyHT5Ggu1hTsp3kg,Thu,18:00,6
26941,2Q9Mgkc7iFHuKoD_z7kJkQ,Sun,19:00,2
26942,tM7r7N6QH8RBCsh17n5WZA,Thu,14:00,1
26943,5ZzmZjt5-5fsX03BL70DgA,Sun,21:00,3
26944,PbTh7aX0_yyaXFOXAlhI4A,Fri,19:00,8
26945,7skIQa_9nrcDU1A5KPJwCQ,Sat,17:00,1
26946,QMabpBYQ2qAh16GPbCvMrA,Mon,0:00,1
26947,Bma7RgPLdDAFvycubjdVOA,Sun,21:00,1
26948,xRI-wLujxqL4KzCdO3yTgA,Tue,22:00,4
26949,5l8S70308R_Osh3hm2zj3Q,Sat,21:00,7
26950,IespLu0QdmfmujunHYxVMg,Sun,23:00,1
26951,5Qxf1PZFuZ1tnO810pu28A,Fri,23:00,5
26952,LFBsJXZJmPAU6JF-o5dgKw,Sat,20:00,1
26953,ZDmc6BWa-SQLbILwaS1erA,Tue,0:00,2
26954,lyZJatVNhTjfpJ0-MYcRiA,Sun,2:00,1
26955,joZGNAL7lKyazSzxkOAi6Q,Thu,21:00,6
26956,dL0Ax4AI8ZN8LK0o7bdS2A,Thu,14:00,1
26957,mBv6NDaN1HXEpSP9zmOyXQ,Thu,2:00,1
26958,t4bBKVXbr8bIN9nEJIobYg,Wed,3:00,10
26959,R61ohx9M8sw_gHsPoDCgyw,Fri,13:00,1
26960,6BC87j5FxoIwa-atC77WYQ,Thu,1:00,3
26961,uxGbzSz0QKqPdelfRBLmLQ,Mon,7:00,1
26962,nlHyVFkcPLDkjswfwlzHew,Fri,13:00,2
26963,w_UCGMgok7N9p0XdYBx1VQ,Mon,0:00,16
26964,qpBfYbkPmXIFWVQ7pLkQ_w,Thu,18:00,4
26965,J1gvlBxU7_YqgYDHTQIgbA,Thu,1:00,1
26966,j1ICx22o7Zp2SVFliRoyQQ,Wed,13:00,1
26967,ypcnpQxy-Cj6wPtcaR15eg,Fri,0:00,1
26968,TUfb2lH2nwKqu_IyM8wA-A,Wed,17:00,1
26969,dD9iCyMIJvH-FWMHg410TA,Thu,14:00,1
26970,sKhDrZFCJqfRNylkHrIDsQ,Tue,4:00,3
26971,9TPmORpLmtSJ9ErloPrkXQ,Mon,0:00,1
26972,N6MzDoao6s68nAIW8vS9dQ,Fri,1:00,13
26973,uGZHptbAIQDnpCb-WuSYLA,Sun,14:00,1
26974,r48H_sNUGmcRGX1LsEc2mg,Sun,0:00,2
26975,PJVjfGtVc71M0XlUr83teQ,Mon,20:00,10
26976,AZveQUZIFuMJWrqmrhqQ4g,Wed,23:00,3
26977,dWrezcuIAO-Ckx1W0gu5jg,Fri,1:00,26
26978,poX-2lODvtmkR6pve8FXFA,Sat,5:00,9
26979,VoF-J3_6u2E1YSZD03CtmQ,Fri,3:00,6
26980,EGJb8zZPlAfRzj9rg2KwqQ,Sat,2:00,1
26981,JJh7q69jbfACuVBr93p8EQ,Mon,10:00,2
26982,cCs3htWDX96cutl2siKfoQ,Wed,16:00,1
26983,QqVfWRqOO_exljN8IWgeLQ,Fri,1:00,2
26984,Xm59-c_zJPkVFwaOVIA_NQ,Sat,18:00,1
26985,1jv0R9PAv-u4Fcm5NQkqpQ,Tue,0:00,4
26986,ghM2rS76p5v4Qs66P52PIQ,Wed,14:00,1
26987,gc_GGat7TgNCmrgc4nVOgw,Sat,5:00,17
26988,2vr2yGIzSehe_ITFamNpyw,Sat,20:00,2
26989,q-gV8dS5DV0UEEt2owvHOw,Tue,21:00,5
26990,t6gcvcDrBbV8E-GEyrVq8w,Fri,1:00,1
26991,VxsLjIAut_VNpbaLYsIcFA,Tue,19:00,4
26992,Kds-HA1rPUqXhMuoZfRMqw,Sun,2:00,14
26993,Iv5uLuPULugH4YG3nyNBcw,Fri,21:00,51
26994,0WOyGLDrh8wwiHCLVTw0zg,Fri,15:00,1
26995,CdpBVSkL2Pljj-yP0ihb_w,Fri,0:00,6
26996,qhSVvcuu4N0V1EmmtOy2fw,Wed,4:00,1
26997,KAgQ0bua30vuMZUmRHWcKQ,Sun,17:00,3
26998,D7ekQLESGPsO9zJ2Yy-Dtw,Fri,17:00,1
26999,w1Bpt8xEginRIkQiOAN9Gg,Mon,18:00,2
27000,nJqbt78Zk9F3VVrJlfQQuw,Sun,9:00,1
27001,DncyhhT6-T-_g961pbEftA,Fri,16:00,19
27002,oLN320dJD4EOfRMN53SMAg,Tue,22:00,27
27003,vwfdoACBrXFTMA066gKEcQ,Tue,8:00,2
27004,WAmCIDi3qn2VI7OUqZfjYQ,Fri,5:00,3
27005,QvltB7RjVOVRBl685azJ5g,Sun,15:00,1
27006,rnx0KHHTD9Yvr2BWAWwQ4g,Fri,13:00,3
27007,CrM_FY9NIoDWudQYHlO7UQ,Tue,20:00,1
27008,2HFin_a8zsRHwsAMDCoVMQ,Thu,4:00,2
27009,doW7nAJX6PeH0Ig_mhJsGg,Tue,9:00,1
27010,SwgyTup27JbtOwYBoGIA1w,Sun,15:00,1
27011,Mp0fzfAxfjaKSG_z2_p7Mg,Mon,20:00,1
27012,Wj--6FJ5pCRJRKKPIM3-dA,Mon,23:00,5
27013,OXpBQQzBTm7KpSGNpMk1cQ,Thu,19:00,1
27014,1R5hIT8fBDpDuMDoCCZNzQ,Fri,11:00,1
27015,b8WmIVLCvMYylVedI_nXjw,Sun,15:00,1
27016,rwKJHC-DE2aLTZiS_xFy7g,Sun,14:00,1
27017,S9XKKA1evhRh16zrXpSF7g,Sun,17:00,3
27018,HJ928N6c5Hh2KD3lYCuabA,Mon,15:00,1
27019,DEF77d-_S0UT2OI-njM5fQ,Sat,21:00,1
27020,lE8c9GPJNENr1ZMI_ICd0Q,Wed,23:00,1
27021,HXCMb5AAQc67lV_P9j8-Ug,Wed,15:00,1
27022,PIRtHkwQ8SV96fJb2marBQ,Tue,2:00,2
27023,J5ebC7fKqrSF8KuS8d6hgw,Thu,4:00,3
27024,IEVrILZ7bkuJMYKsbAfWaQ,Wed,21:00,1
27025,MX2OYa2sS5ys_6AiK-gs3A,Mon,22:00,10
27026,yrSLe-Spi0tnC-dkm36GwA,Tue,7:00,1
27027,IBGrQ6YUywBp1Hqu9c1LZQ,Sun,20:00,8
27028,LUDX--wfStrKavGyitk4nA,Tue,0:00,10
27029,ej_N6J91W3VquVPywQTgwg,Fri,14:00,1
27030,JODWOfeEICAlO2T_VAEbSg,Tue,3:00,1
27031,6_i7-bI8XPnaVJvgYBtS8w,Thu,11:00,1
27032,2DTdx7V0F9IAS7sZQuwylA,Wed,0:00,1
27033,wkMAYHXHj_vuVJFcSHBt3w,Thu,20:00,3
27034,feCPCU726vS9QcU4D05BhQ,Thu,23:00,4
27035,uEzodpjckhsVQFfsXpFR0w,Tue,15:00,2
27036,Ac-DbrST8bF9Cpge5D9_Cg,Wed,20:00,1
27037,BncM7h87xJr7_-6CCfh3Xg,Sat,5:00,1
27038,6t-Pw9aVQMLTkpsCcgaMaA,Wed,22:00,1
27039,3yNjFbYSNxlRtTCDCXVcnA,Tue,19:00,1
27040,lCZBbY3eXn6sqjwXJN5kmA,Wed,2:00,1
27041,86Ha2bJ6zMvWSv319myoQA,Wed,18:00,2
27042,lBubp_TYQjMpzwj9mu6elw,Wed,21:00,1
27043,GQCmcU4aD6GEq7Eo7pKqUg,Fri,8:00,1
27044,LrnStcyN8cXs0RlyiVFTiQ,Wed,19:00,4
27045,gMONN1bKUHlNKPrYGSADLQ,Tue,1:00,1
27046,p3YqOYELqXtLyHz9T49p_w,Mon,20:00,42
27047,5GwFUNl6nsDsMuv435G1Eg,Fri,20:00,9
27048,gqnjM2OF8ipIxTC8IqD3eg,Wed,15:00,2
27049,Ug4bfhSadfb1Lm6fqym5ZA,Fri,14:00,1
27050,c7I_UpoNg7ZP8UClLhbSUQ,Sat,18:00,46
27051,yY9XOQ1Baozl8HGK4mN76w,Thu,16:00,1
27052,z5J9U_HU4iVLwaCH6rdC2w,Sun,16:00,5
